x,date,epsActual,epsEstimate,hour,quarter,revenueActual,revenueEstimate,symbol,year
20258,07/08/2020,-0.3,-0.3838,bmo,2,314906000,327814549,CCO,2020
20260,07/08/2020,0.22,0.1108475,bmo,2,186066000,170783899,CIR,2020
20263,07/08/2020,-0.09,-0.3672,bmo,2,22376000,30399249,CLNY,2020
20266,07/08/2020,0.46,0.0204,bmo,2,102600000,111345499,CNNE,2020
20267,07/08/2020,-0.43,-0.6834,bmo,2,36103000,20969899,CNTY,2020
20268,07/08/2020,0.8,0,bmo,2,24119000,0,COHN,2020
20273,07/08/2020,0.09,-0.0408,bmo,2,695846000,672894249,CSIQ,2020
20274,07/08/2020,-4.18,-3.3966,bmo,2,411838000,360274249,CTRA,2020
20275,07/08/2020,-0.81,0,amc,2,4104000,0,CVR,2020
20276,07/08/2020,0.78,0.5964246,bmo,2,3187000000,3146499999,DISH,2020
20278,07/08/2020,0.05,0,bmo,2,75196000,0,DMS,2020
20279,07/08/2020,-0.56,0,amc,2,5847000,0,DNLI,2020
20280,07/08/2020,0.88,0.3927,bmo,2,111312000,112614249,EBIX,2020
20285,07/08/2020,-0.14,0.2222,bmo,2,88048000,245416849,ERF,2020
20286,07/08/2020,0.15,0.538815,bmo,2,236077000,228994149,ESNT,2020
20287,07/08/2020,-0.28,-0.2222,bmo,2,175868000,207384799,ETM,2020
20288,07/08/2020,0.35,0,amc,2,47422000,0,FF,2020
20290,07/08/2020,0.09,0.2244816,bmo,2,4768000,6282849,GECC,2020
20291,07/08/2020,-0.46,-0.0918,bmo,2,32400000,29820699,GNLN,2020
20292,07/08/2020,0.12,-0.0404,bmo,2,106144000,109538799,GPX,2020
20293,07/08/2020,1.6,0,bmo,2,73684000,0,GRVY,2020
20295,07/08/2020,-0.05,-0.0714,bmo,2,11310000,11164999,GTYH,2020
20296,07/08/2020,0.03,0.1377,bmo,2,2591000,3105899,HCAP,2020
20297,07/08/2020,0.09,0.0765,amc,2,4784000,0,HCFT,2020
20300,07/08/2020,0.19,0.1950342,bmo,2,142654000,156614499,HMSY,2020
20302,07/08/2020,-0.05,0,bmo,2,593165,0,HTBX,2020
20303,07/08/2020,-0.64,0,bmo,2,120490000,212185749,HZN,2020
20305,07/08/2020,1.36,-0.4545,bmo,2,2700000000,2436000000,IEP,2020
20306,07/08/2020,0.61,0,bmo,3,293100000,0,IESC,2020
20307,07/08/2020,-0.53,0,amc,2,2572000,0,IKNX,2020
20308,07/08/2020,2.39,2.4818334,bmo,2,139725000,146667500,INSW,2020
20310,07/08/2020,-0.82,-0.7344,bmo,2,0,0,JNCE,2020
20311,07/08/2020,-0.04,0,bmo,2,15348000,0,JP,2020
20312,07/08/2020,0.24,0.0740633,bmo,2,238916000,252734999,KIM,2020
20315,07/08/2020,-0.26,0,amc,3,4309000,0,MCC,2020
20318,07/08/2020,-1.71,1.6564,bmo,2,4293000000,4202099999,MGA,2020
20319,07/08/2020,0.2,0,bmo,1,2395000000,0,MITEY,2021
20321,07/08/2020,-0.36,0,amc,2,7275000,0,MRIN,2020
20322,07/08/2020,-0.33,-0.306,bmo,2,796000,304499,MRSN,2020
20323,07/08/2020,1.58,0,bmo,1,14431000000,0,MSADY,2020
20324,07/08/2020,0.97,0,bmo,1,17686000,0,NATH,2021
20325,07/08/2020,-0.06,0.0909,bmo,3,298974000,454598199,NJR,2020
20326,07/08/2020,0.02,0.0412383,bmo,2,20664000,94669049,NOG,2020
20327,07/08/2020,0.55,0.2525,bmo,2,31011000,38367000,NRP,2020
20328,07/08/2020,0.69,0,bmo,2,754000,0,NTN,2020
20329,07/08/2020,13.69,0,amc,2,216015000,0,NWLI,2020
20330,07/08/2020,-0.17,-0.0303,bmo,2,134971000,134700650,NWN,2020
20334,07/08/2020,-0.64,-0.3162,bmo,2,1569000,1522499,OCUL,2020
20338,07/08/2020,-1.26,0,bmo,2,1749000,0,ORGS,2020
20339,07/08/2020,0.07,0,bmo,2,114539000,0,OSG,2020
20340,07/08/2020,0.84,0,bmo,2,3310000000,0,OTSKY,2020
20342,07/08/2020,-0.22,0,bmo,2,1916000000,0,OVCHY,2020
20343,07/08/2020,-0.23,-0.3939,bmo,2,45691000,45654699,PAR,2020
20344,07/08/2020,0.02,0,bmo,2,22047000,0,PESI,2020
20345,07/08/2020,0.23,0.0051,bmo,2,82435000,70583100,PFSW,2020
20346,07/08/2020,0.1,0,bmo,2,3845000,0,PICO,2020
20349,07/08/2020,-0.05,0,bmo,2,3500000,0,PULM,2020
20352,07/08/2020,0.08,0,bmo,2,674545,0,RAND,2020
20353,07/08/2020,-0.36,0.1911425,amc,2,249295000,272750800,RDN,2020
20357,07/08/2020,0.38,0.38481,bmo,3,138649000,134081499,RMR,2020
20359,07/08/2020,0.3,0.2485842,bmo,3,217041000,240230199,ROAD,2020
20360,07/08/2020,-1.3,-0.8568,bmo,2,83044000,165221699,SABR,2020
20362,07/08/2020,-0.05,-0.0204,bmo,2,2024000,3136349,SDPI,2020
20365,07/08/2020,3.24,0,dmh,1,1191000000,0,SMCAY,2021
20366,07/08/2020,0.05,0.30345,bmo,2,92007000,101581199,SMLP,2020
20367,07/08/2020,0.17,0,bmo,2,84533000,83128499,SNR,2020
20368,07/08/2020,-0.32,0,bmo,2,54225000,0,SRGA,2020
20369,07/08/2020,-0.65,-0.5508,bmo,2,3900000,6922299,SRRK,2020
20370,07/08/2020,-0.22,-0.3636,bmo,2,358883000,374007199,SSP,2020
20371,07/08/2020,-0.31,0,bmo,1,9632000000,0,SSUMY,2020
20372,07/08/2020,0.48,0,bmo,2,214940000,204674749,SVC,2020
20373,07/08/2020,0.28,0,bmo,4,7736000,0,TAYD,2020
20374,07/08/2020,-0.26,0,amc,3,599000,0,TCCO,2020
20375,07/08/2020,0.17,0,amc,2,158878000,169910999,TGS,2020
20377,07/08/2020,0.27,0.0663,bmo,2,259504000,255475499,TILE,2020
20378,07/08/2020,1.32,0,bmo,1,13149000000,0,TKOMY,2020
20380,07/08/2020,-0.1,0,amc,2,3308000,0,TRTC,2020
20382,07/08/2020,-0.13,-0.2856,bmo,4,59376000,50648499,TWIN,2020
20383,07/08/2020,0.36,0,bmo,2,1012000000,1055599999,UFS,2020
20384,07/08/2020,0.26,0,bmo,2,2955000,0,UG,2020
20385,07/08/2020,1.73,1.62792,bmo,2,905903000,658856799,VIRT,2020
20386,07/08/2020,0.55,0.255,bmo,3,84797000,67030599,VIVO,2020
20389,07/08/2020,0.77,0.2525,bmo,2,943198000,992263999,VTR,2020
20391,07/08/2020,37.46,26.765,bmo,2,259600000,0,WTM,2020
20395,08/08/2020,3420,3623.334,bmo,2,56840000000,62057099999,BRK/A,2020
20396,08/08/2020,2.28,2.3072,bmo,2,56840000000,61407499999,BRK/B,2020
20401,08/08/2020,0.12,0.0184061,dmh,2,1214000000,1197700000,ON,2020
20731,12/08/2020,-0.16,0,amc,2,3736000,0,AACG,2020
20736,12/08/2020,-0.12,0,bmo,2,967894,0,ADXN,2020
20743,12/08/2020,-0.01,0,bmo,2,9775000,0,ALEAF,2020
20744,12/08/2020,-0.06,0,amc,3,95354000,0,ALJJ,2020
20747,12/08/2020,0.32,0,bmo,2,889000000,0,APG,2020
20750,12/08/2020,0.23,0,bmo,2,15000000,0,ARPO,2020
20757,12/08/2020,-0.07,0,amc,2,871000,0,AXU,2020
20758,12/08/2020,-0.43,0,amc,2,607000,1197700,BBI,2020
20759,12/08/2020,-0.21,-0.0909,amc,2,27079000,25476499,BBQ,2020
20762,12/08/2020,-0.69,0,bmo,2,6000,0,BEAM,2020
20763,12/08/2020,-0.05,0,amc,2,917471,1471749,BIOC,2020
20767,12/08/2020,-0.26,-0.6283,amc,2,135400000,113578499,BW,2020
20778,12/08/2020,-0.11,-0.1632,amc,2,2478000,1908199,CLPT,2020
20782,12/08/2020,0.12,0.0816,bmo,1,16205000,15833999,CRWS,2021
20783,12/08/2020,-0.58,-0.4794,amc,2,0,0,CYCC,2020
20784,12/08/2020,-0.27,-0.153,bmo,2,0,213149,DARE,2020
20787,12/08/2020,-0.68,-1.428,bmo,2,1787000,1573249,DRIO,2020
20794,12/08/2020,0.16,0,bmo,2,8792000,0,ELTK,2020
20797,12/08/2020,0.35,0,bmo,2,843200000,0,EMRAF,2020
20801,12/08/2020,-0.23,-0.2652,bmo,2,20000,294350,ETON,2020
20802,12/08/2020,0.01,0,amc,2,6329000,0,EVOL,2020
20803,12/08/2020,-0.19,0,bmo,2,8523000,0,FREQ,2020
20808,12/08/2020,-0.01,0,amc,2,1191000,0,GHSI,2020
20811,12/08/2020,7.58,0.5406,amc,2,804568000,0,GMAB,2020
20815,12/08/2020,-0.06,0,amc,2,119640000,0,GTBIF,2020
20819,12/08/2020,-0.08,0,amc,2,133000,0,HSDT,2020
20820,12/08/2020,-1.03,0,amc,2,22277000,0,ICON,2020
20821,12/08/2020,-0.59,1.8647028,bmo,2,0,0,IDYA,2020
20827,12/08/2020,0.03,0,amc,2,3387000,0,ISNS,2020
20830,12/08/2020,-0.55,-0.7242,bmo,2,38478000,37758000,JMIA,2020
20833,12/08/2020,0.08,0.0816,bmo,2,33089000,36915550,KMDA,2020
20834,12/08/2020,0.01,0,amc,2,6908000,6851249,KMPH,2020
20838,12/08/2020,0.01,0,amc,2,110000,0,MAG,2020
20849,12/08/2020,-0.38,0,amc,2,19755000,0,NGM,2020
20850,12/08/2020,-0.2,-0.2142,amc,2,0,0,NLTX,2020
20854,12/08/2020,-0.02,0,amc,2,55000,0,NTIP,2020
20858,12/08/2020,-0.04,-0.0306,amc,2,56000,172549,ONTX,2020
20859,12/08/2020,-0.49,-0.5202,amc,2,1188000,1217999,OPGN,2020
20861,12/08/2020,-0.37,-0.1919,bmo,2,998000,233449,OSW,2020
20862,12/08/2020,0.5,0.2652,amc,2,16393000,14514499,OTCM,2020
20864,12/08/2020,0.09,-0.1428,amc,2,70396000,76531000,PANL,2020
20865,12/08/2020,-1.72,-0.4488,amc,2,0,0,PCVX,2020
20866,12/08/2020,-0.1,0,amc,2,53292000,0,PEYUF,2020
20871,12/08/2020,-0.37,0,amc,2,3314000,0,PMD,2020
20874,12/08/2020,-0.12,0,amc,2,92356000,116927999,PRTH,2020
20875,12/08/2020,0.26,0,amc,2,5605000,5196799,PSTL,2020
20881,12/08/2020,-0.1,-0.0612,amc,2,5903000,9185750,RIBT,2020
20885,12/08/2020,-0.22,-0.2754,bmo,2,1668000,811999,RWLK,2020
20889,12/08/2020,-0.09,0,bmo,4,64770000,0,SGMA,2020
20894,12/08/2020,-0.13,0,amc,2,1243000,1207850,SLRX,2020
20895,12/08/2020,-0.59,0,amc,2,71000,50749,SNES,2020
20901,12/08/2020,0.01,0,bmo,2,9673000,10880799,SSNT,2020
20903,12/08/2020,-0.08,-0.204,amc,2,16664000,9946999,STKS,2020
20907,12/08/2020,-0.65,-0.7854,bmo,2,0,0,STSA,2020
20910,12/08/2020,-0.12,0,amc,2,6500000,0,TAT,2020
20911,12/08/2020,0.06,0,bmo,2,120765000,0,TCNNF,2020
20915,12/08/2020,-0.02,0,amc,2,3480000,0,TGODF,2020
20917,12/08/2020,-0.63,0,amc,2,115000,0,TRIL,2020
20922,12/08/2020,0.01,0,amc,2,2958000000,0,UGP,2020
20924,12/08/2020,0.17,0.211595,amc,2,13533000,18473000,VEL,2020
20926,12/08/2020,0,-0.0303,amc,2,47573000,43289749,VFF,2020
20927,12/08/2020,-0.74,-1.1009,amc,2,0,81199,VIE,2020
20928,12/08/2020,-0.34,-0.707,amc,2,253093000,238464099,VRM,2020
20929,12/08/2020,-0.52,0,bmo,2,4528000,0,WHLM,2020
20932,12/08/2020,0.07,0,amc,2,5569000,0,WVVI,2020
20933,12/08/2020,-0.05,0,bmo,2,4847000,0,XCUR,2020
21119,13/08/2020,-1.86,-0.408,amc,2,35894000,35027650,ACCD,2020
21123,13/08/2020,-1.18,0,amc,2,4392000,0,ACY,2020
21124,13/08/2020,-0.16,-0.1836,amc,2,5283000,4394950,AEYE,2020
21127,13/08/2020,-0.14,-0.0918,amc,2,192100000,183917999,ALTG,2020
21130,13/08/2020,-0.08,0,bmo,1,70711000,0,ALYA,2021
21131,13/08/2020,1.06,0.956352,amc,3,4395000000,4242699999,AMAT,2020
21132,13/08/2020,0.1,-0.3162,bmo,2,47824000,49430499,AMTX,2020
21134,13/08/2020,-0.27,-0.2856,amc,2,490000,0,APTX,2020
21136,13/08/2020,0.09,0,amc,2,343600000,0,AQN,2020
21137,13/08/2020,0,-0.0204,amc,4,94977000,92933399,ARAY,2020
21139,13/08/2020,-0.26,0,amc,2,31000,0,ARMP,2020
21145,13/08/2020,-0.04,0,amc,2,746000,0,AWH,2020
21146,13/08/2020,-0.74,0,bmo,2,1045000,0,AYLA,2020
21147,13/08/2020,0.13,0.1153416,bmo,2,223711000,216316799,AZEK,2020
21148,13/08/2020,0.01,-0.1938,amc,1,52200000,51704099,AZRE,2021
21149,13/08/2020,-0.44,-1.2444,bmo,2,74818000,96242299,AZUL,2020
21151,13/08/2020,-0.43,0.8585,bmo,2,12829000000,14209999999,BAM,2020
21154,13/08/2020,2.08,9.7920714,amc,2,3685000000,3745349999,BIDU,2020
21155,13/08/2020,-0.12,-0.1734,amc,2,2938000,2121350,BIOL,2020
21156,13/08/2020,-0.37,0,amc,3,2632000,0,BLIN,2020
21157,13/08/2020,-0.11,-0.102,amc,2,900000,1248449,BLNK,2020
21159,13/08/2020,-0.14,0,bmo,2,4000,0,BLU,2020
21160,13/08/2020,-0.09,-0.0918,amc,2,1182000,872899,BNGO,2020
21162,13/08/2020,-0.55,-0.9792,amc,2,0,0,BPTH,2020
21166,13/08/2020,0.1,0.0921625,amc,2,51300000,55408849,BRP,2020
21167,13/08/2020,-0.08,0,amc,2,8924000,0,BSQR,2020
21170,13/08/2020,-0.15,-0.408,bmo,2,0,0,CALT,2020
21174,13/08/2020,-0.53,0,amc,2,4811000,0,CDOR,2020
21175,13/08/2020,-0.45,0,amc,2,3392000,0,CDTX,2020
21176,13/08/2020,-0.11,0,amc,2,51688000,0,CELP,2020
21177,13/08/2020,-0.41,0,amc,3,8441000,0,CETX,2020
21181,13/08/2020,-0.32,-0.3978,amc,2,0,0,CLBS,2020
21182,13/08/2020,0.37,0.4692,bmo,2,22913000,0,CMCL,2020
21185,13/08/2020,0.43,0.5984034,amc,2,24040000,26846749,CODX,2020
21191,13/08/2020,-0.25,-0.0714,amc,2,3656000,5582499,CREX,2020
21192,13/08/2020,-0.83,-0.7038,amc,2,13521000,12910799,CSSE,2020
21193,13/08/2020,-0.23,-0.1428,amc,2,4558000,5074999,CTEK,2020
21196,13/08/2020,-0.33,-0.2626,bmo,2,88221000,92009749,DAO,2020
21197,13/08/2020,-1.9,-1.7238,amc,2,379000,446599,DCTH,2020
21198,13/08/2020,0.35,0,amc,2,4865000,0,DDEJF,2020
21199,13/08/2020,-0.37,0,amc,2,945100000,0,DDS,2020
21200,13/08/2020,-0.03,0,bmo,2,1732000,2963799,DGLY,2020
21204,13/08/2020,-0.11,-1.4484,bmo,2,22342000,9185750,DRAD,2020
21205,13/08/2020,1.14,1.337016,bmo,2,183553000,177756949,DSSI,2020
21206,13/08/2020,0.3,0,bmo,2,29780000000,0,DTEGY,2020
21207,13/08/2020,-0.63,-0.6018,bmo,2,1078000,4455850,DTIL,2020
21208,13/08/2020,0.03,0.09595,amc,2,104400000,99063999,DUO,2020
21209,13/08/2020,-0.1,-0.0408,amc,2,524271,0,DYAI,2020
21210,13/08/2020,-0.22,-0.255,amc,2,4291000,4171649,EAST,2020
21211,13/08/2020,-0.13,-0.2142,amc,2,753000,872899,ECOR,2020
21212,13/08/2020,-0.33,-0.3774,amc,2,3335000,3349499,EFOI,2020
21213,13/08/2020,1.09,0,amc,2,869518000,0,ELP,2020
21214,13/08/2020,0.01,0,amc,2,2092000,0,ELSE,2020
21215,13/08/2020,-0.05,0,bmo,2,7700000,6830949,EMAN,2020
21217,13/08/2020,-0.02,0,amc,2,6279000,0,EPSN,2020
21219,13/08/2020,1.56,1.6218,bmo,2,1079000000,0,ESLT,2020
21221,13/08/2020,-0.16,0,amc,2,1455000,0,EVSI,2020
21227,13/08/2020,0.37,0.4545,bmo,2,79962000,84661149,FLY,2020
21229,13/08/2020,0.1,-0.0606,amc,2,24307000,10089099,FPH,2020
21232,13/08/2020,-0.03,0.101,amc,2,44484000,68005000,FSM,2020
21233,13/08/2020,-0.2,-0.357,amc,2,364680000,331823799,FTCH,2020
21234,13/08/2020,0.64,0.8858,bmo,1,4243000000,4415250000,FUJIY,2021
21235,13/08/2020,0.24,0.7854,bmo,2,88716000,46050549,FUTU,2020
21240,13/08/2020,-0.03,0,amc,2,93000,0,GBR,2020
21242,13/08/2020,0.1,0.6969,amc,2,30571000,34104000,GHG,2020
21244,13/08/2020,-1.59,-0.0918,bmo,2,102242000,91400749,GLNG,2020
21245,13/08/2020,0.51,0.5144676,amc,2,182708000,182598499,GLOB,2020
21246,13/08/2020,0.21,0.167892,bmo,2,72114000,71506750,GMLP,2020
21248,13/08/2020,0.06,0.0480828,bmo,2,43452000,37159150,GRWG,2020
21249,13/08/2020,0.1,0.051,amc,3,24357000,0,GTIM,2020
21253,13/08/2020,-0.18,-0.2424,amc,2,41601000,39077499,HHS,2020
21254,13/08/2020,0.04,0.3927,amc,4,129223000,149966250,HOLI,2020
21255,13/08/2020,-0.28,-0.4794,bmo,2,6685000,3542349,HOOK,2020
21256,13/08/2020,-1.52,0,amc,2,108000,533890,HSTO,2020
21257,13/08/2020,-0.22,-0.204,amc,2,5583000,5125749,HYRE,2020
21258,13/08/2020,-0.01,0,amc,2,42000,405999,IGXT,2020
21259,13/08/2020,1.18,0.776475,bmo,4,746290000,723025099,IIVI,2020
21260,13/08/2020,0.19,0.0204,bmo,2,25999000,22126999,INFU,2020
21261,13/08/2020,-0.21,0,amc,2,1076000,0,INPX,2020
21262,13/08/2020,-1.09,-0.9282,bmo,3,15600000,14747949,INSE,2020
21263,13/08/2020,-0.02,-0.0408,amc,2,7590000,9297400,INUV,2020
21264,13/08/2020,-0.12,0,amc,2,218315000,0,IOCJY,2020
21265,13/08/2020,-0.28,0,amc,2,6515000,0,IPWR,2020
21266,13/08/2020,-0.28,-0.5047,amc,2,1000000000,1065749999,IQ,2020
21268,13/08/2020,0.22,0.1648,bmo,2,267770000,271025300,ITPOF,2020
21269,13/08/2020,-0.05,-0.051,amc,2,3135000,3856999,IZEA,2020
21270,13/08/2020,-0.44,-0.153,bmo,2,3167000,4851699,JAGX,2020
21272,13/08/2020,-0.21,0,bmo,2,9628000,0,JCS,2020
21273,13/08/2020,0.07,0.0255,bmo,1,18707000,18270000,JRSH,2021
21278,13/08/2020,-0.01,0,bmo,2,2525000,0,KIQ,2020
21284,13/08/2020,-0.14,0,amc,2,1320000,0,LCTC,2020
21285,13/08/2020,0.12,0,bmo,2,6943000,0,LEAT,2020
21286,13/08/2020,0.36,0.3501966,amc,2,46006000,0,LEGH,2020
21290,13/08/2020,-0.69,-0.7446,amc,2,189000,0,LIFE,2020
21292,13/08/2020,-0.03,-0.102,amc,2,49670000,51257499,LIZI,2020
21293,13/08/2020,0.37,-0.3131,amc,2,135185000,122307499,LMB,2020
21294,13/08/2020,-0.12,-0.1836,bmo,2,375000,0,LPTX,2020
21295,13/08/2020,-0.65,0,amc,2,33000,0,LUMO,2020
21297,13/08/2020,0.06,0,bmo,2,25014000,0,LWAY,2020
21298,13/08/2020,0.01,0,bmo,2,16367000,0,MAGS,2020
21300,13/08/2020,-0.14,0.2902033,bmo,4,611200000,651264599,MDP,2020
21301,13/08/2020,-0.01,0,bmo,2,10039000,0,MEDIF,2020
21303,13/08/2020,0.17,0.153,bmo,2,86521000,85219399,MGIC,2020
21304,13/08/2020,0.03,0,bmo,2,10971000,0,MMX,2020
21306,13/08/2020,0.97,0.65943,bmo,4,152114000,164298049,MSGN,2020
21308,13/08/2020,-0.03,-0.7038,bmo,2,19579000,19173350,MTBC,2020
21310,13/08/2020,-0.31,-0.4794,amc,4,93200000,95257749,MYGN,2020
21314,13/08/2020,-0.11,0,amc,2,271101,158339,NAVB,2020
21317,13/08/2020,-0.08,0,amc,2,13719000,0,NETE,2020
21318,13/08/2020,-0.05,0,bmo,3,61716000,0,NHLD,2020
21319,13/08/2020,-0.27,0,bmo,2,288000,0,NNDM,2020
21322,13/08/2020,5.64,30.0696,bmo,2,2574000000,2476600000,NTES,2020
21323,13/08/2020,0.05,0.000765,amc,2,82465000,69151950,NVGS,2020
21327,13/08/2020,-0.6,-0.5814,bmo,2,0,0,PASG,2020
21328,13/08/2020,0,0.0357,amc,2,6443000,9743999,PAYS,2020
21330,13/08/2020,-0.19,-0.2346,bmo,2,0,0,PDSB,2020
21332,13/08/2020,-0.15,0,amc,3,2705000,10860499,PHX,2020
21334,13/08/2020,-0.49,0,amc,2,182784,0,POAI,2020
21336,13/08/2020,-6.11,0,amc,2,17266000,0,PROG,2020
21337,13/08/2020,-0.11,0.21675,amc,2,165096000,178518199,PRPL,2020
21338,13/08/2020,-0.2,-0.204,amc,2,1308000,913499,PRPO,2020
21341,13/08/2020,0,-0.0612,amc,2,21969000,21193199,QRHC,2020
21342,13/08/2020,-0.51,0,bmo,2,1277000,0,RAPT,2020
21344,13/08/2020,0.04,-0.0714,bmo,2,20899000,23334849,RDHL,2020
21345,13/08/2020,-0.13,-0.2754,amc,2,23353000,0,REDU,2020
21347,13/08/2020,0.05,0,bmo,2,11672000,0,RIVE,2020
21348,13/08/2020,-1.04,-0.6018,amc,2,281000,1887899,RKDA,2020
21349,13/08/2020,-2.45,0.102,amc,2,0,0,RPTX,2020
21351,13/08/2020,0.5,0,bmo,2,2943000000,0,RWEOY,2020
21353,13/08/2020,6.87,0,bmo,2,2807000000,0,SCMWY,2020
21356,13/08/2020,-0.16,-0.0816,amc,2,628949,1522499,SGBX,2020
21358,13/08/2020,-0.03,-0.1122,amc,2,7271000,7368899,SHSP,2020
21359,13/08/2020,-0.16,0,amc,2,5424000,0,SHWZ,2020
21360,13/08/2020,0.02,0,bmo,2,12619000,0,SIEB,2020
21363,13/08/2020,0.01,0.0102,amc,2,41901000,38803449,SMTS,2020
21364,13/08/2020,-0.15,0,bmo,2,2500,0,SNCA,2020
21365,13/08/2020,-0.3,-0.153,amc,2,20194000,16503899,SNDL,2020
21367,13/08/2020,-1.1,0,bmo,2,22594000,0,SQBG,2020
21370,13/08/2020,-0.04,0,amc,2,70707000,86863699,STON,2020
21371,13/08/2020,0.28,0,amc,2,1490000000,0,SUZ,2020
21374,13/08/2020,0.4,0,bmo,2,13504000,0,SVT,2020
21376,13/08/2020,-0.02,0,bmo,2,17153000,21010499,SYPR,2020
21380,13/08/2020,-0.11,0,amc,2,6840000,0,TBLT,2020
21381,13/08/2020,0.44,2.8016,bmo,2,16228000000,1.11E+11,TCEHY,2020
21385,13/08/2020,-0.2,-0.2142,amc,2,0,0,TFFP,2020
21386,13/08/2020,-0.05,0,amc,2,563000,0,TGC,2020
21387,13/08/2020,-0.03,-0.0204,bmo,2,7435000,8008349,TGEN,2020
21388,13/08/2020,0.28,0.04242,amc,2,144774000,145449500,TGH,2020
21389,13/08/2020,0.67,0.65448,bmo,2,148205000,144607050,TGP,2020
21391,13/08/2020,0.39,0,bmo,2,482805000,0,TK,2020
21392,13/08/2020,0.06,0,bmo,2,1015000000,0,TKC,2020
21394,13/08/2020,2.39,2.5283633,bmo,2,184934000,254227049,TNK,2020
21395,13/08/2020,-0.25,-0.5757,bmo,4,714800000,672376599,TPR,2020
21399,13/08/2020,-0.44,-0.561,bmo,2,14759000,14209999,UFAB,2020
21400,13/08/2020,-0.99,-1.4178,amc,1,0,0,UROV,2020
21401,13/08/2020,-0.1,-0.0918,amc,2,6961000,7176049,USIO,2020
21403,13/08/2020,-0.14,-0.1428,bmo,2,158000,152249,VBLT,2020
21405,13/08/2020,-0.39,-0.3774,amc,2,16996000,15823849,VERO,2020
21406,13/08/2020,-0.05,-0.0306,bmo,3,10322000,11134549,VERU,2020
21407,13/08/2020,-0.05,0,amc,2,6008000,9875949,VISL,2020
21408,13/08/2020,-0.45,-0.6018,amc,2,704000,537950,VIVE,2020
21409,13/08/2020,-0.23,0,amc,2,4313000,5186649,VJET,2020
21410,13/08/2020,-0.12,-0.1224,amc,2,5194,20299,VNRX,2020
21411,13/08/2020,-0.07,-0.1224,amc,1,0,0,VTGN,2021
21413,13/08/2020,1.04,0.6421883,bmo,2,2087000000,1928499999,WCC,2020
21415,13/08/2020,-0.9,-0.408,amc,2,348000,213149,WISA,2020
21416,13/08/2020,-0.03,0,bmo,2,11108000,12210449,WTT,2020
21417,13/08/2020,0.01,0,amc,2,54784000,40427449,WYY,2020
21418,13/08/2020,-0.15,0,bmo,2,112927,0,XBIO,2020
21421,13/08/2020,-1.37,-1.0098,bmo,2,3420000,54099499,ZLAB,2020
21648,14/08/2020,-4.81,0,bmo,2,4297000,0,AAMC,2020
21650,14/08/2020,-0.07,0,amc,2,414000,0,AGE,2020
21651,14/08/2020,-0.29,0,amc,1,36970000,0,AIRT,2021
21654,14/08/2020,-0.08,0,bmo,2,3991000,0,AMS,2020
21656,14/08/2020,-2.1,0,bmo,2,473000,0,APVO,2020
21658,14/08/2020,-0.14,0,amc,2,11947000,0,ARL,2020
21663,14/08/2020,-0.14,0,bmo,2,285927,0,AYRO,2020
21664,14/08/2020,-0.08,0,bmo,3,15765000,0,BASI,2020
21665,14/08/2020,0.01,0,amc,2,2611000,0,BHAT,2020
21666,14/08/2020,-0.09,-0.0306,bmo,2,307142,1593549,BKYI,2020
21667,14/08/2020,-0.01,-0.051,bmo,2,7828000,8008349,BOXL,2020
21668,14/08/2020,-1.06,-0.765,bmo,2,0,0,BTAI,2020
21670,14/08/2020,-0.13,-0.0408,bmo,2,83184000,88335449,CAAS,2020
21673,14/08/2020,-0.82,0,bmo,2,1446000,0,CGIX,2020
21675,14/08/2020,-0.21,0,bmo,1,6018000,0,CIDM,2021
21676,14/08/2020,-0.01,0,bmo,1,31054000,0,CJJD,2021
21677,14/08/2020,-0.09,0,bmo,2,6357000,0,CLRO,2020
21678,14/08/2020,-0.18,-0.1428,bmo,2,125000,81199,CLSN,2020
21680,14/08/2020,-0.04,0,amc,2,10416000,0,CNET,2020
21681,14/08/2020,-0.01,0,bmo,1,1920000,0,CNPOF,2021
21686,14/08/2020,0.08,0.1173,amc,2,19087000,18219250,CWCO,2020
21687,14/08/2020,0.26,0,bmo,2,283224000,0,CXDC,2020
21688,14/08/2020,-0.55,-0.1938,bmo,2,70931000,67396000,DKNG,2020
21690,14/08/2020,-0.19,0,bmo,2,3100000,0,DSS,2020
21696,14/08/2020,-0.08,-0.051,bmo,2,2141000,2923199,ENSV,2020
21698,14/08/2020,-0.26,0,bmo,2,50086000,0,EVK,2020
21701,14/08/2020,-0.02,0,amc,3,9549000,0,FORD,2020
21702,14/08/2020,-0.12,0,amc,1,23524600,0,FRD,2021
21703,14/08/2020,-0.1,0,bmo,2,66834000,0,FREE,2020
21704,14/08/2020,0.09,0.0303,amc,2,7709600,7724149,FSI,2020
21709,14/08/2020,-0.24,0,amc,2,5359000,0,GURE,2020
21714,14/08/2020,-0.19,0,bmo,2,2573000,0,IMAC,2020
21716,14/08/2020,-0.03,0,bmo,2,227000,0,ISGN,2020
21717,14/08/2020,-1.38,0,bmo,1,30426000,0,ITHUF,2020
21724,14/08/2020,2.18,0,bmo,3,42400000,0,LIVE,2020
21725,14/08/2020,0.02,0.0306,amc,2,7716000,12991999,LMPX,2020
21726,14/08/2020,-0.11,-0.051,bmo,2,2299000,1329649,MARK,2020
21728,14/08/2020,-0.11,-0.051,amc,2,8577000,8434650,MDLY,2020
