,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2012-08-07,19.162599563598633,61.17326354980469,44.59706497192383,147.4540557861328,30.74449920654297,25.08922004699707,22.175357818603516,74.45999908447266,49.810001373291016,199.92999267578125,39.8849983215332,30.260000228881836,22.321428298950195,74.55000305175781,50.310001373291016,200.8800048828125,40.4900016784668,30.350000381469727,22.072856903076172,72.93000030517578,49.720001220703125,198.8000030517578,39.875,29.8700008392334,22.241785049438477,73.2699966430664,50.0099983215332,199.42999267578125,40.41999816894531,30.06999969482422,290446800,4717200,13676500,3209400,12782800,28002900
2012-08-08,19.130189895629883,61.28828811645508,45.205902099609375,147.41702270507812,30.663557052612305,25.147258758544922,22.13785743713379,74.5999984741211,50.4900016784668,199.02999877929688,39.779998779296875,30.329999923706055,22.281429290771484,74.69000244140625,50.650001525878906,199.69000244140625,40.0,30.469999313354492,22.03928565979004,74.01000213623047,49.04999923706055,198.16000366210938,39.68000030517578,30.110000610351562,22.121070861816406,74.02999877929688,49.36000061035156,198.27000427246094,39.85499954223633,30.209999084472656,244706000,3410700,14724900,2068300,8790200,26257600
2012-08-09,19.23928451538086,61.025367736816406,44.73136520385742,146.96522521972656,30.540225982666016,25.288211822509766,22.168928146362305,74.27999877929688,49.959999084472656,198.4199981689453,39.619998931884766,30.5,22.20464324951172,74.61000061035156,50.470001220703125,199.4600067138672,39.88999938964844,30.649999618530273,22.064285278320312,73.91000366210938,49.849998474121094,197.88999938964844,39.415000915527344,30.299999237060547,22.066070556640625,74.61000061035156,50.279998779296875,198.6199951171875,39.73500061035156,30.389999389648438,221642400,2387500,10430300,2160100,9583400,24920800
2012-08-10,19.269351959228516,60.96788024902344,44.453819274902344,147.60958862304688,30.366790771484375,25.221879959106445,22.203571319580078,74.20999908447266,49.650001525878906,199.2899932861328,39.39500045776367,30.420000076293945,22.20571517944336,74.30999755859375,49.91999816894531,199.3699951171875,39.60499954223633,30.6200008392334,22.09642791748047,73.76000213623047,49.31999969482422,197.24000549316406,39.30500030517578,30.25,22.096786499023438,73.87000274658203,49.900001525878906,197.8699951171875,39.58000183105469,30.5,194938800,2843600,7449500,2600500,40577600,27810300
2012-08-13,19.526607513427734,60.95143508911133,44.6418342590332,147.40220642089844,30.293560028076172,25.19700050354004,22.5,74.19000244140625,49.86000061035156,199.00999450683594,39.29999923706055,30.389999389648438,22.5,74.43000030517578,49.9900016784668,199.97999572753906,39.38999938964844,30.459999084472656,22.258928298950195,73.5999984741211,49.459999084472656,197.7899932861328,39.04999923706055,30.15999984741211,22.26392936706543,73.70999908447266,49.529998779296875,198.8800048828125,39.310001373291016,30.350000381469727,278832400,2379900,4875000,2418300,8898200,23049100
2012-08-14,19.57898712158203,60.639244079589844,44.4896240234375,146.86892700195312,30.355239868164062,25.146928787231445,22.56035804748535,73.80999755859375,49.689998626708984,198.2899932861328,39.380001068115234,30.1299991607666,22.8075008392334,74.44000244140625,50.150001525878906,199.3300018310547,39.66999816894531,30.389999389648438,22.50749969482422,73.5999984741211,49.529998779296875,197.72000122070312,39.25,30.010000228881836,22.56678581237793,74.30000305175781,49.93000030517578,198.8800048828125,39.599998474121094,30.299999237060547,340169200,2616700,6365900,2562300,10841200,34551400
2012-08-15,19.552331924438477,60.391292572021484,44.668697357177734,146.95037841796875,30.33209800720215,25.205350875854492,22.52964210510254,73.06999969482422,49.88999938964844,198.39999389648438,39.349998474121094,30.200000762939453,22.64285659790039,73.6500015258789,49.970001220703125,199.3300018310547,39.54999923706055,30.280000686645508,22.41964340209961,72.75,49.650001525878906,197.9199981689453,39.22999954223633,30.020000457763672,22.546428680419922,73.33999633789062,49.650001525878906,198.89999389648438,39.41999816894531,30.110000610351562,257342400,3278200,4887100,2111800,7692500,24351000
2012-08-16,19.723114013671875,60.862388610839844,44.99102020263672,148.7576904296875,30.486265182495117,25.689428329467773,22.726428985595703,73.63999938964844,50.25,200.83999633789062,39.54999923706055,30.780000686645508,22.74142837524414,73.75,50.41999816894531,201.32000732421875,39.630001068115234,30.940000534057617,22.51785659790039,73.0199966430664,49.79999923706055,198.1199951171875,39.310001373291016,30.260000228881836,22.543214797973633,73.0999984741211,49.9900016784668,198.77000427246094,39.400001525878906,30.360000610351562,254534000,2802700,8285700,2729500,8824100,35787200
2012-08-17,20.087921142578125,61.0855712890625,45.17904281616211,149.0391387939453,30.470853805541992,25.789579391479492,23.146785736083984,73.91000366210938,50.459999084472656,201.22000122070312,39.529998779296875,30.899999618530273,23.149642944335938,73.9800033569336,50.54999923706055,202.0,39.72999954223633,30.920000076293945,22.81464195251465,73.4000015258789,50.33000183105469,200.66000366210938,39.27000045776367,30.59000015258789,22.85714340209961,73.69000244140625,50.369998931884766,201.0800018310547,39.65999984741211,30.920000076293945,442761200,3235800,6354700,2551800,10541000,32589900
2012-08-20,20.616069793701172,61.01945877075195,45.17009353637695,148.50576782226562,30.42460823059082,25.656047821044922,23.75535774230957,73.83000183105469,50.45000076293945,200.5,39.470001220703125,30.739999771118164,23.75535774230957,74.0,50.59000015258789,201.1300048828125,39.59000015258789,30.850000381469727,23.21071434020996,73.33999633789062,50.150001525878906,200.02999877929688,39.2599983215332,30.579999923706055,23.214643478393555,73.61000061035156,50.31999969482422,200.69000244140625,39.540000915527344,30.81999969482422,613384800,2481900,6937100,2336000,9211800,23737700
2012-08-21,20.334327697753906,60.55660629272461,44.44486618041992,147.13558959960938,30.26272964477539,25.706113815307617,23.430713653564453,73.2699966430664,49.63999938964844,198.64999389648438,39.2599983215332,30.799999237060547,24.10285758972168,74.36000061035156,50.47999954223633,201.0,39.689998626708984,30.959999084472656,23.226072311401367,73.12000274658203,49.5099983215332,198.3699951171875,39.22999954223633,30.610000610351562,23.957857131958008,74.08999633789062,50.40999984741211,200.99000549316406,39.40999984741211,30.760000228881836,812719600,3136400,7683200,3111300,8329000,28822700
2012-08-22,20.731372833251953,60.168148040771484,44.462772369384766,146.09861755371094,29.885028839111328,25.489118576049805,23.888214111328125,72.80000305175781,49.65999984741211,197.25,38.77000045776367,30.540000915527344,23.89285659790039,73.5999984741211,50.150001525878906,198.64999389648438,39.25,30.760000228881836,23.146785736083984,72.55000305175781,49.5,196.89999389648438,38.689998626708984,30.469999313354492,23.372142791748047,73.33999633789062,49.599998474121094,198.63999938964844,39.13999938964844,30.59000015258789,565322800,4242600,6759400,3296100,13479200,33437400
2012-08-23,20.537961959838867,58.151527404785156,44.024044036865234,144.95054626464844,29.376285552978516,25.255428314208984,23.66535758972168,70.36000061035156,49.16999816894531,195.6999969482422,38.11000061035156,30.260000228881836,23.924999237060547,72.1500015258789,49.65999984741211,197.3699951171875,38.84000015258789,30.399999618530273,23.612499237060547,70.0199966430664,49.029998779296875,195.44000244140625,38.02000045776367,30.079999923706055,23.789642333984375,72.08999633789062,49.61000061035156,197.0399932861328,38.810001373291016,30.389999389648438,420128800,9431200,5428300,2757400,14973300,28355600
2012-08-24,20.556249618530273,58.754852294921875,44.37323760986328,146.4837646484375,29.653783798217773,25.505809783935547,23.68642807006836,71.08999633789062,49.560001373291016,197.77000427246094,38.470001220703125,30.559999465942383,23.90999984741211,71.16999816894531,49.61000061035156,198.11000061035156,38.54999923706055,30.6299991607666,23.412500381469727,70.05000305175781,49.0099983215332,194.1999969482422,38.06999969482422,30.18000030517578,23.55392837524414,70.31999969482422,49.08000183105469,194.9600067138672,38.06999969482422,30.25,437340400,5351300,5793700,2639500,9317800,22943300
2012-08-27,20.942445755004883,58.99454116821289,44.435909271240234,144.94314575195312,29.422517776489258,25.614315032958984,24.131427764892578,71.37999725341797,49.630001068115234,195.69000244140625,38.16999816894531,30.690000534057617,24.31678581237793,71.77999877929688,49.849998474121094,198.3000030517578,38.560001373291016,30.959999084472656,24.05500030517578,70.87999725341797,49.40999984741211,195.61000061035156,38.119998931884766,30.59000015258789,24.285356521606445,70.94999694824219,49.4900016784668,197.9600067138672,38.560001373291016,30.93000030517578,427008400,3538100,6228800,2498800,9589400,34691100
2012-08-28,20.915164947509766,59.11023712158203,44.435909271240234,144.33575439453125,29.291492462158203,25.56423568725586,24.100000381469727,71.5199966430664,49.630001068115234,194.8699951171875,38.0,30.6299991607666,24.14642906188965,71.8499984741211,49.849998474121094,196.11000061035156,38.31999969482422,30.799999237060547,23.952499389648438,71.05000305175781,49.290000915527344,194.5,37.77000045776367,30.520000457763672,24.106428146362305,71.18000030517578,49.439998626708984,195.55999755859375,38.13999938964844,30.700000762939453,267416800,3029200,7962400,2539200,16148800,23947900
2012-08-29,20.873943328857422,59.04414367675781,44.80299758911133,144.4913330078125,28.875232696533203,25.580921173095703,24.052499771118164,71.44000244140625,50.040000915527344,195.0800018310547,37.459999084472656,30.649999618530273,24.202499389648438,71.98999786376953,50.16999816894531,196.0399932861328,38.04999923706055,30.75,24.02142906188965,71.12999725341797,49.59000015258789,194.89999389648438,37.380001068115234,30.440000534057617,24.116071701049805,71.63999938964844,49.63999938964844,195.1300048828125,38.04999923706055,30.649999618530273,202806800,2687200,7685100,2141400,23435400,23346800
2012-08-30,20.576396942138672,58.53171157836914,44.24788284301758,143.22479248046875,28.628572463989258,25.305505752563477,23.70964241027832,70.81999969482422,49.41999816894531,193.3699951171875,37.13999938964844,30.31999969482422,23.983928680419922,71.12999725341797,49.779998779296875,195.47000122070312,37.630001068115234,30.610000610351562,23.673213958740234,70.5,49.369998931884766,193.17999267578125,37.130001068115234,30.219999313354492,23.95142936706543,71.05000305175781,49.720001220703125,194.77000427246094,37.380001068115234,30.530000686645508,302699600,3393100,6697800,2740900,17041800,23982100
2012-08-31,20.618852615356445,59.01108932495117,44.292659759521484,144.32098388671875,28.828983306884766,25.72281265258789,23.75857162475586,71.4000015258789,49.470001220703125,194.85000610351562,37.400001525878906,30.81999969482422,23.878570556640625,71.75,49.900001525878906,195.9499969482422,37.58000183105469,30.959999084472656,23.473215103149414,70.61000061035156,49.400001525878906,193.4600067138672,37.150001525878906,30.3799991607666,23.83035659790039,71.2699966430664,49.63999938964844,194.30999755859375,37.40999984741211,30.600000381469727,338321200,3171800,6232500,3193300,20710300,36590100
2012-09-04,20.92043685913086,58.57303237915039,44.462772369384766,144.09132385253906,28.736492156982422,25.363922119140625,24.10607147216797,70.87000274658203,49.65999984741211,194.5399932861328,37.279998779296875,30.389999389648438,24.11214256286621,71.5,49.83000183105469,197.1699981689453,37.59000015258789,30.65999984741211,23.73214340209961,70.4000015258789,49.22999954223633,193.25,37.220001220703125,30.149999618530273,23.777143478393555,71.5,49.52000045776367,196.61000061035156,37.52000045776367,30.450000762939453,367892000,3916400,6988700,4514400,17293400,48556700
2012-09-05,20.773523330688477,59.44084930419922,45.47450256347656,144.46168518066406,28.913780212402344,25.363922119140625,23.936786651611328,71.91999816894531,50.790000915527344,195.0399932861328,37.5099983215332,30.389999389648438,24.155357360839844,72.05000305175781,51.2400016784668,195.85000610351562,37.619998931884766,30.530000686645508,23.91428565979004,71.11000061035156,50.09000015258789,193.88999938964844,37.11000061035156,30.209999084472656,24.127500534057617,71.37999725341797,50.13999938964844,194.41000366210938,37.36000061035156,30.219999313354492,336375200,4946900,16689300,3312500,20839200,33650000
2012-09-06,20.960731506347656,60.18468475341797,46.43252944946289,147.4688720703125,29.4071102142334,26.16515350341797,24.15250015258789,72.81999969482422,51.86000061035156,199.10000610351562,38.150001525878906,31.350000381469727,24.22464370727539,73.2699966430664,51.869998931884766,199.4600067138672,38.29999923706055,31.360000610351562,23.957143783569336,72.37000274658203,50.63999938964844,196.11000061035156,37.70000076293945,30.459999084472656,24.041786193847656,72.37000274658203,50.70000076293945,196.25999450683594,37.779998779296875,30.5,391196400,4358800,10124600,3931700,19851400,48371700
2012-09-07,21.089975357055664,60.24256134033203,46.3250846862793,147.76510620117188,29.214397430419922,25.83131217956543,24.301427841186523,72.88999938964844,51.7400016784668,199.5,37.900001525878906,30.950000762939453,24.374286651611328,73.02999877929688,52.0,199.5,38.5,31.06999969482422,24.1346435546875,72.55000305175781,51.65999984741211,198.0800018310547,37.7400016784668,30.729999542236328,24.21607208251953,72.87000274658203,51.869998931884766,199.1199951171875,38.380001068115234,31.040000915527344,329666400,3080400,8923600,3413700,16391700,42649100
2012-09-10,20.5413761138916,58.74660873413086,46.128108978271484,148.83912658691406,29.029407501220703,25.63935089111328,23.66928482055664,71.08000183105469,51.52000045776367,200.9499969482422,37.65999984741211,30.719999313354492,24.403213500976562,72.31999969482422,51.79999923706055,201.82000732421875,37.97999954223633,30.899999618530273,23.64642906188965,70.80999755859375,51.47999954223633,198.72999572753906,37.59000015258789,30.510000228881836,24.301786422729492,72.30999755859375,51.61000061035156,199.38999938964844,37.959999084472656,30.829999923706055,487998000,8354500,7479300,4208000,18216900,40524000
